Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Chen's Noodle House,78759,11/23/2015,91,"8650 SPICEWOOD SPRINGS RD Unit 127
AUSTIN, TX 78759
(30.433565, -97.771812)",10189519,Routine Inspection
Chili's,78753,9/21/2015,92,"12901 N IH 35 SVRD NB
AUSTIN, TX 78753
(30.41288, -97.67306)",2801922,Routine Inspection
Casa Moreno,78744,7/11/2016,71,"4606 BURLESON RD
AUSTIN, TX 78744
(30.212824, -97.731828)",2802425,1st Follow Up to Routine of 50 - 69
"Children's Courtyard, The",78759,3/2/2015,100,"12336 N MOPAC EXPY SB
AUSTIN, TX 78759
(30.417791, -97.705603)",2801724,Routine Inspection
Chuggin Monkey,78701,11/13/2014,93,"219 E 6TH ST
AUSTIN, TX 78701
(30.26747, -97.740732)",2803142,Routine Inspection
Chucho's Mexican Restaurant,78660,1/7/2015,91,"1615 GRAND AVENUE PKWY
AUSTIN, TX 78660
(30.456012, -97.659202)",10013559,Routine Inspection
Chipotle Mexican Grill #620,78745,12/16/2014,96,"610 E STASSNEY LN Bldg B
AUSTIN, TX 78745
(30.201267, -97.769489)",10179276,Routine Inspection
Cielo Night Club,78701,2/11/2015,91,"505 NECHES ST
AUSTIN, TX 78701
(30.266262, -97.738457)",10986524,Routine Inspection
Childrens Choice at Future Stars Child Dev. Ctr,78741,9/18/2015,93,"3819 S IH 35
AUSTIN, TX 78741
(30.219209, -97.749039)",2800501,Routine Inspection
Chef ATX,78734,4/15/2016,93,"4506 WELETKA DR Unit 200
AUSTIN, TX 78734
(30.40607, -97.926061)",11329340,Routine Inspection
Central Market: Deli/Bakery/Produce,78745,11/4/2016,100,"4477 S LAMAR BLVD NB
AUSTIN, TX 78745
(30.232263, -97.798942)",2801488,Routine Inspection
Chinatown Restaurant,78731,6/8/2016,63,"3407 GREYSTONE DR
AUSTIN, TX 78731
(30.356842, -97.747275)",2800414,Routine Inspection
Church's Fried Chicken #765,78758,1/20/2016,70,"8545 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.360714, -97.716615)",2800156,Routine Inspection
Chi Omega,78705,4/22/2015,97,"2711 RIO GRANDE ST
AUSTIN, TX 78705
(30.292964, -97.744193)",2800061,Routine Inspection
Circle K Store #2704687,78748,2/19/2015,82,"606 W SLAUGHTER LN
AUSTIN, TX 78748
(30.172734, -97.799714)",10762019,Routine Inspection
Child Development Center,78756,3/23/2015,100,"3901 SHOAL CREEK BLVD
AUSTIN, TX 78756
(30.307993, -97.747862)",10219601,Routine Inspection
Central Texas Rehabilitation Hospital,78751,8/7/2015,97,"700 W 45TH ST
AUSTIN, TX 78751
(30.31172, -97.734534)",10755083,Routine Inspection
Child Inc-- Forbes,78754,10/4/2016,100,"2217 FORBES DR
AUSTIN, TX 78754
(30.334427, -97.672963)",2801851,Routine Inspection
Chipotle Mexican Grill #1008,78748,6/25/2015,100,"9600 S IH 35 SVRD SB Bunit 350
AUSTIN, TX 78748
(30.161378, -97.789439)",10178947,Routine Inspection
Chuck E. Cheese's #951,78744,9/2/2014,90,"9811 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.157823, -97.789769)",10933665,Routine Inspection
Circle K Store #2704680,78746,10/9/2014,87,"8947 FM 2244 RD
AUSTIN, TX 78746
(30.318368, -97.862764)",10758576,Routine Inspection
Child Inc.-Dove Springs,78744,9/19/2016,100,"5106 VILLAGE SQUARE DR
AUSTIN, TX 78744
(30.187955, -97.743695)",2800934,Routine Inspection
China House Restaurant,78758,5/10/2016,80,"9505 BURNET RD
AUSTIN, TX 78758
(30.378754, -97.725178)",10147146,Routine Inspection
Chipotle Mexican Grill #56,78756,3/10/2016,93,"4400 N LAMAR BLVD Unit 101
AUSTIN, TX 78756
(30.312718, -97.738105)",10176813,Routine Inspection
Chipotle Mexican Grill #1723,78704,10/21/2015,97,"2320 S LAMAR BLVD
AUSTIN, TX 78704
(30.247216, -97.775896)",10828111,Routine Inspection
Chuck E. Cheese's 586,78758,8/22/2014,89,"10515 N MOPAC EXPY NB
AUSTIN, TX 78758
(30.39131, -97.733317)",10003944,Routine Inspection
Chick Fil A,78758,6/3/2014,100,"12501 N MOPAC EXPY NB
AUSTIN, TX 78758
(30.419232, -97.703865)",2803108,Routine Inspection
Central Market: Prepared Foods,78745,9/29/2014,79,"4477 S LAMAR BLVD NB
AUSTIN, TX 78745
(30.232263, -97.798942)",2801489,1st Follow Up to Routine of 50 - 69
Chez-Nous,78701,10/28/2015,84,"510 NECHES ST
AUSTIN, TX 78701
(30.266428, -97.738399)",2800154,Routine Inspection
Champ's Food Mart,78741,11/9/2015,94,"2433 S PLEASANT VALLEY RD
AUSTIN, TX 78741
(30.227802, -97.727487)",10813187,Routine Inspection
Casa de Glaze,78721,2/22/2017,100,"4602 TANNEY ST
AUSTIN, TX 78721
(30.272941, -97.690275)",11540410,Routine Inspection
Central Market: Grocery/Market/Seafood,78745,8/20/2015,93,"4477 S LAMAR BLVD NB
AUSTIN, TX 78745
(30.232263, -97.798942)",2803716,Routine Inspection
Chez Zee,78731,1/6/2016,97,"5406 BALCONES DR
AUSTIN, TX 78731
(30.33645, -97.757783)",2800022,Routine Inspection
Children's Courtyard,78758,2/1/2016,94,"11718 METRIC BLVD
AUSTIN, TX 78758
(30.397982, -97.704714)",2801468,Routine Inspection
Circle K Store #2704677,78744,9/26/2016,80,"1601 E ST ELMO RD
AUSTIN, TX 78744
(30.212628, -97.752516)",10758265,Routine Inspection
"Children's Courtyard, The",78759,9/10/2014,100,"12336 N MOPAC EXPY SB
AUSTIN, TX 78759
(30.417791, -97.705603)",2801724,Routine Inspection
Cele Middle School,78660,3/3/2015,96,"6000 CELE RD
PFLUGERVILLE, TX 78660
(30.455029, -97.549953)",10998287,Routine Inspection
Circle K Store #2704687,78748,11/9/2016,97,"606 W SLAUGHTER LN
AUSTIN, TX 78748
(30.172734, -97.799714)",10762019,Routine Inspection
Central Donut,78729,11/13/2015,94,"8516 ANDERSON MILL RD Unit 105
AUSTIN, TX 78729
(30.456002, -97.767544)",10701704,Routine Inspection
Chili's Grill & Bar #1423,78748,9/30/2016,95,"9900 S IH 35 SVRD SB
AUSTIN, TX 78748
(30.153976, -97.791688)",10026046,Routine Inspection
Chi'Lantro,78758,11/14/2016,97,"11005 BURNET RD Unit 108
AUSTIN, TX 78758
(30.394547, -97.720673)",11483621,Routine Inspection
Chili's Grill & Bar,78756,10/16/2014,94,"4420 N LAMAR BLVD
AUSTIN, TX 78756
(30.313146, -97.737809)",2801453,Routine Inspection
Chipotle Mexican Grill #56,78756,7/31/2014,96,"4400 N LAMAR BLVD Unit 101
AUSTIN, TX 78756
(30.312718, -97.738105)",10176813,Routine Inspection
Cedar International Academy II,78753,11/13/2015,95,"8416 N IH 35 SVRD SB
AUSTIN, TX 78753
(30.348024, -97.694868)",10118311,Routine Inspection
Chipotle Mexican Grill,78757,8/25/2015,100,"2700 W ANDERSON LN Bunit 204
AUSTIN, TX 78757
(30.358106, -97.735077)",10357765,Routine Inspection
Chick Fil A,78758,1/30/2017,100,"12501 N MOPAC EXPY NB
AUSTIN, TX 78758
(30.419232, -97.703865)",2803108,Routine Inspection
Central Market Cafe @ the Plaza,78731,3/13/2015,95,"7000 N MOPAC EXPY SB
AUSTIN, TX 78731
(30.353232, -97.748964)",10231497,Routine Inspection
Child Inc-- Forbes,78754,4/20/2016,96,"2217 FORBES DR
AUSTIN, TX 78754
(30.334427, -97.672963)",2801851,Routine Inspection
Chef Erectus,78702,9/11/2015,100,"742 NORTHWESTERN AVE
AUSTIN, TX 78702
(30.262416, -97.713922)",11297333,Routine Inspection
Chez Zee,78731,7/6/2016,88,"5406 BALCONES DR
AUSTIN, TX 78731
(30.33645, -97.757783)",2800022,Routine Inspection
Central Market: Grocery/Market/Seafood,78745,11/4/2016,97,"4477 S LAMAR BLVD NB
AUSTIN, TX 78745
(30.232263, -97.798942)",2803716,Routine Inspection
"Child, Inc. - Ortega Preschool",78721,4/27/2016,99,"1135 GARLAND AVE
AUSTIN, TX 78721
(30.269917, -97.684962)",2801875,Routine Inspection
Challenger School,78729,1/26/2016,94,"13015 POND SPRINGS RD
AUSTIN, TX 78729
(30.440934, -97.773206)",11383723,Routine Inspection
Chinatown Restaurant,78731,11/2/2015,72,"3407 GREYSTONE DR
AUSTIN, TX 78731
(30.356842, -97.747275)",2800414,Routine Inspection
Charles Schwab Employee Cafe,78727,1/4/2016,96,"12401 RESEARCH BLVD NB
AUSTIN, TX 78727
(30.42888, -97.757784)",10384961,Routine Inspection
"Children's Courtyard, The",78749,4/24/2015,92,"5914 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.228636, -97.862055)",2801782,Routine Inspection
Circle K Store #2704680,78746,3/25/2015,88,"8947 FM 2244 RD
AUSTIN, TX 78746
(30.318368, -97.862764)",10758576,Routine Inspection
Champ's Food Mart,78741,11/4/2014,88,"2433 S PLEASANT VALLEY RD
AUSTIN, TX 78741
(30.227802, -97.727487)",10813187,Routine Inspection
Charles Schwab Employee Cafe,78727,12/16/2014,100,"12401 RESEARCH BLVD NB
AUSTIN, TX 78727
(30.42888, -97.757784)",10384961,Routine Inspection
Casa Garcia # 1,78745,4/25/2016,93,"1901 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.202651, -97.805566)",2801537,Routine Inspection
Chipotle Mexican Grill #620,78745,12/8/2015,98,"610 E STASSNEY LN Bldg B
AUSTIN, TX 78745
(30.201267, -97.769489)",10179276,Routine Inspection
Chipotle Mexican Grill #262,78727,11/25/2015,93,"1700 W PARMER LN Unit 200
AUSTIN, TX 78727
(30.412512, -97.688909)",10179207,Routine Inspection
Chuy's 183,78759,7/20/2016,89,"11680 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.418101, -97.747107)",10003985,Routine Inspection
Chuy's 183,78759,1/12/2016,97,"11680 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.418101, -97.747107)",10003985,Routine Inspection
Caspian Grill,78759,6/16/2016,94,"12518 RESEARCH BLVD SB Unit J
AUSTIN, TX 78759
(30.429156, -97.760067)",11265779,Routine Inspection
CiCi's Pizza #71,78723,5/11/2015,89,"5365 N IH 35 SVRD NB
AUSTIN, TX 78723
(30.312963, -97.708189)",10786483,Routine Inspection
Chili's Grill and Bar,78752,9/6/2016,89,"6619 N IH 35 SVRD NB
AUSTIN, TX 78752
(30.327711, -97.705493)",10007391,Routine Inspection
Chuy's 183,78759,1/9/2015,90,"11680 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.418101, -97.747107)",10003985,Routine Inspection
Casa Moreno,78744,1/13/2015,59,"4606 BURLESON RD
AUSTIN, TX 78744
(30.212824, -97.731828)",2802425,Routine Inspection
Casa Colombia,78702,10/27/2016,87,"2409 E 7TH ST
AUSTIN, TX 78702
(30.260963, -97.714016)",11283607,Routine Inspection
Cheryl's and Angel's Place Assisted Living,78748,3/2/2017,100,"3123 SUNLAND DR
AUSTIN, TX 78748
(30.158469, -97.857984)",10655608,Routine Inspection
Central Market: Prepared Foods,78745,9/4/2014,58,"4477 S LAMAR BLVD NB
AUSTIN, TX 78745
(30.232263, -97.798942)",2801489,Routine Inspection
Chef Vi's Catering,78729,1/12/2016,90,"8863 ANDERSON MILL RD Unit 101
AUSTIN, TX 78729
(30.454141, -97.773077)",11357857,Routine Inspection
Chili's,78753,6/7/2016,94,"12901 N IH 35 SVRD NB
AUSTIN, TX 78753
(30.41288, -97.67306)",2801922,Routine Inspection
China House Restaurant,78758,11/17/2016,73,"9505 BURNET RD
AUSTIN, TX 78758
(30.378754, -97.725178)",10147146,Routine Inspection
CiCi's Pizza #71,78723,12/9/2014,77,"5365 N IH 35 SVRD NB
AUSTIN, TX 78723
(30.312963, -97.708189)",10786483,Routine Inspection
Chu-Mikals,78702,9/10/2014,90,"3223 E 7TH ST
AUSTIN, TX 78702
(30.257883, -97.704536)",10086787,Routine Inspection
Cherry Creek Catfish Company,78745,12/9/2014,87,"5700 MANCHACA RD Unit 200
AUSTIN, TX 78745
(30.214318, -97.79948)",10680309,Routine Inspection
Church's Fried Chicken #765,78758,7/22/2015,73,"8545 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.360714, -97.716615)",2800156,Routine Inspection
"Castilian, The",78705,9/12/2016,89,"2323 SAN ANTONIO ST
AUSTIN, TX 78705
(30.287311, -97.742693)",2802263,Routine Inspection
Church's Fried Chicken #765,78758,11/21/2014,89,"8545 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.360714, -97.716615)",2800156,Routine Inspection
Circle K Store #2704677,78744,8/5/2015,94,"1601 E ST ELMO RD
AUSTIN, TX 78744
(30.212628, -97.752516)",10758265,Routine Inspection
Cedar International Academy II,78753,5/12/2015,96,"8416 N IH 35 SVRD SB
AUSTIN, TX 78753
(30.348024, -97.694868)",10118311,Routine Inspection
Chi Chinese Buffet,78748,12/21/2016,78,"9900 S IH 35 SVRD SB
AUSTIN, TX 78748
(30.153976, -97.791688)",10165758,Routine Inspection
Child Inc - South Austin,78704,5/16/2014,96,"2508 DURWOOD ST
AUSTIN, TX 78704
(30.238966, -97.759315)",2800510,Routine Inspection
Chief's BBQ & Grill,78745,4/12/2016,98,"7811 S 1ST ST Unit 104
AUSTIN, TX 78745
(30.183909, -97.79262)",2802324,Routine Inspection
Chago's,78752,11/14/2014,97,"7301 N LAMAR BLVD
AUSTIN, TX 78752
(30.340465, -97.717201)",10575014,Routine Inspection
Child Inc.-American YouthWorks,78744,6/17/2016,99,"1911 E BEN WHITE BLVD EB
AUSTIN, TX 78744
(30.215775, -97.746169)",10631897,Routine Inspection
Child Inc.-American YouthWorks,78744,1/25/2017,100,"1911 E BEN WHITE BLVD EB
AUSTIN, TX 78744
(30.215775, -97.746169)",10631897,Routine Inspection
Cherry Hollow Stop,78641,12/12/2016,96,"11508 CHERRY HOLLOW XING
LEANDER, TX 78641
(30.51881, -97.952395)",10029389,Routine Inspection
Children's Courtyard,78758,9/8/2015,97,"11718 METRIC BLVD
AUSTIN, TX 78758
(30.397982, -97.704714)",2801468,Routine Inspection
Casa Marianella,78702,7/29/2014,83,"821 GUNTER ST
AUSTIN, TX 78702
(30.259972, -97.701142)",2801309,Routine Inspection
Child Inc - South Austin,78704,9/15/2015,100,"2508 DURWOOD ST
AUSTIN, TX 78704
(30.238966, -97.759315)",2800510,Routine Inspection
Chili's Grill & Bar,78745,7/9/2015,85,"701 E STASSNEY LN
AUSTIN, TX 78745
(30.2, -97.77)",2801767,Routine Inspection
Cielo Night Club,78701,5/4/2016,91,"505 NECHES ST
AUSTIN, TX 78701
(30.266262, -97.738457)",10986524,Routine Inspection
"Children's Courtyard, The",78758,11/13/2014,96,"11718 METRIC BLVD Bldg A
AUSTIN, TX 78758
(30.397982, -97.704714)",2802515,Routine Inspection
Child Inc. - Rosewood Zaragosa,78702,5/12/2016,94,"2800 WEBBERVILLE RD
AUSTIN, TX 78702
(30.265025, -97.709754)",2800504,Routine Inspection
Chago's,78752,6/1/2016,92,"7301 N LAMAR BLVD
AUSTIN, TX 78752
(30.340465, -97.717201)",10575014,Routine Inspection
Chili's Grill & Bar,78756,5/27/2016,92,"4420 N LAMAR BLVD
AUSTIN, TX 78756
(30.313146, -97.737809)",2801453,Routine Inspection
Challenger School Elementary,78717,10/19/2016,99,"15101 AVERY RANCH BLVD
AUSTIN, TX 78717
(30.498941, -97.773053)",11192837,Routine Inspection
Chucho's Mexican Restaurant,78660,6/9/2016,90,"1615 GRAND AVENUE PKWY
AUSTIN, TX 78660
(30.456012, -97.659202)",10013559,Routine Inspection
Cedar Food Mart,78744,7/6/2016,68,"729 E SLAUGHTER LN
AUSTIN, TX 78744
(30.160494, -97.776951)",10806090,Routine Inspection
"Children's Courtyard, The",78758,7/12/2016,99,"11718 METRIC BLVD Bldg A
AUSTIN, TX 78758
(30.397982, -97.704714)",2802515,Routine Inspection
Chinmaya Mission Austin,78727,2/17/2016,91,"12825 BURNET RD
AUSTIN, TX 78727
(30.425136, -97.702085)",11123661,Routine Inspection
Central Market: Prepared Foods,78745,1/31/2017,97,"4477 S LAMAR BLVD NB
AUSTIN, TX 78745
(30.232263, -97.798942)",2801489,Routine Inspection
Chuck E. Cheese's #951,78744,3/7/2016,84,"9811 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.157823, -97.789769)",10933665,Routine Inspection
Chicken Lollypop,78753,10/26/2016,89,"1005 E BRAKER LN
AUSTIN, TX 78753
(30.375201, -97.672168)",10874815,Routine Inspection
Chipotle Mexican Grill #92,78705,10/29/2014,100,"2230 GUADALUPE ST
AUSTIN, TX 78705
(30.285654, -97.741793)",10176471,Routine Inspection
Chef Robert Catering,78759,1/29/2016,99,"8134 MESA DR
AUSTIN, TX 78759
(30.373443, -97.756073)",11006553,Routine Inspection
Casis Elementary,78703,4/26/2016,100,"2710 EXPOSITION BLVD
AUSTIN, TX 78703
(30.303356, -97.76435)",2800590,Routine Inspection
Casa Linda Taqueria,78748,10/5/2016,97,"623 W DITTMAR RD
AUSTIN, TX 78748
(30.18369, -97.792055)",11048159,Routine Inspection
Circle K Store #2704680,78746,2/10/2017,93,"8947 FM 2244 RD
AUSTIN, TX 78746
(30.318368, -97.862764)",10758576,Routine Inspection
Chipotle Mexican Grill,78741,1/27/2017,99,"1920 E RIVERSIDE DR Bunit 150
AUSTIN, TX 78741
(30.241939, -97.728297)",11249530,Routine Inspection
Chuy's Barton Springs,78704,11/3/2015,93,"1728 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.263673, -97.763405)",10003983,Routine Inspection
Chuck E. Cheese's #951,78744,8/19/2015,74,"9811 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.157823, -97.789769)",10933665,Routine Inspection
Casa Chapala Mexican Grill,78758,2/19/2016,70,"9041 RESEARCH BLVD NB Unit 100
AUSTIN, TX 78758
(30.3742, -97.7258)",11089315,Routine Inspection
Circle A,"Hwy 290 E
Austin TX  78723",8/25/2014,90,"7107 HWY 290 E
TX Hwy 290 E Austin TX 78723
(30.32197, -97.682753)",2803780,Routine Inspection
Central Austin Youth League,78702,3/15/2016,91,"2215 RIVERVIEW ST
AUSTIN, TX 78702
(30.24996, -97.722189)",10621722,Routine Inspection
"Cheesecake Factory, The",78746,3/3/2017,90,"2901 S CAPITAL OF TEXAS HWY NB Unit G02B
AUSTIN, TX 78746
(30.254658, -97.809462)",11387902,Routine Inspection
Cielo Night Club,78701,10/12/2016,87,"505 NECHES ST
AUSTIN, TX 78701
(30.266262, -97.738457)",10986524,Routine Inspection
Chef Robert Catering,78759,2/23/2015,100,"8134 MESA DR
AUSTIN, TX 78759
(30.373443, -97.756073)",11006553,Routine Inspection
Casa Linda Taqueria,78748,7/9/2015,94,"623 W DITTMAR RD
AUSTIN, TX 78748
(30.18369, -97.792055)",11048159,Routine Inspection
Chili's Grill and Bar,78752,7/29/2015,92,"6619 N IH 35 SVRD NB
AUSTIN, TX 78752
(30.327711, -97.705493)",10007391,Routine Inspection
Charles Schwab Employee Cafe,78727,7/1/2014,100,"12401 RESEARCH BLVD NB
AUSTIN, TX 78727
(30.42888, -97.757784)",10384961,Routine Inspection
Chinmaya Mission Austin,78727,4/8/2015,94,"12825 BURNET RD
AUSTIN, TX 78727
(30.425136, -97.702085)",11123661,Routine Inspection
Child Inc.,78745,7/28/2015,93,"8105 BRODIE LN
AUSTIN, TX 78745
(30.202207, -97.837818)",2802145,Routine Inspection
Chipotle Mexican Grill #427,78717,8/5/2015,87,"11301 LAKELINE BLVD Unit 230
AUSTIN, TX 78717
(30.48006, -97.799141)",10176919,Routine Inspection
Chipotle Mexican Grill #262,78727,3/4/2015,97,"1700 W PARMER LN Unit 200
AUSTIN, TX 78727
(30.412512, -97.688909)",10179207,Routine Inspection
Chipotle Mexican Grill #427,78717,1/6/2016,91,"11301 LAKELINE BLVD Unit 230
AUSTIN, TX 78717
(30.48006, -97.799141)",10176919,Routine Inspection
Casa Maria,78745,5/5/2015,78,"4327 S 1ST ST
AUSTIN, TX 78745
(30.221639, -97.772554)",2801167,Routine Inspection
Chocolaterie Tessa,78757,9/15/2016,98,"7425 BURNET RD
AUSTIN, TX 78757
(30.350171, -97.734526)",11186760,Routine Inspection
"Castilian, The",78705,2/12/2016,95,"2323 SAN ANTONIO ST
AUSTIN, TX 78705
(30.287311, -97.742693)",2802263,Routine Inspection
Chipotle Mexican Grill #262,78727,5/20/2016,94,"1700 W PARMER LN Unit 200
AUSTIN, TX 78727
(30.412512, -97.688909)",10179207,Routine Inspection
Casa Garcia # 1,78745,8/6/2015,81,"1901 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.202651, -97.805566)",2801537,Routine Inspection
Charley's Grilled Sub @ Barton Creek,78746,12/30/2015,96,"2901 S CAPITAL OF TEXAS HWY NB
AUSTIN, TX 78746
(30.254658, -97.809462)",10347304,Routine Inspection
Cilantro's Mexican Restaurant,78745,6/14/2016,96,"1025 W STASSNEY LN
AUSTIN, TX 78745
(30.210579, -97.786929)",10019057,Routine Inspection
Cheryl's and Angel's Place Assisted Living,78748,8/12/2014,100,"3123 SUNLAND DR
AUSTIN, TX 78748
(30.158469, -97.857984)",10655608,Routine Inspection
Chago's,78752,11/18/2015,93,"7301 N LAMAR BLVD
AUSTIN, TX 78752
(30.340465, -97.717201)",10575014,Routine Inspection
Catfish Parlour,78759,12/17/2015,92,"11910 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.424509, -97.750584)",2800102,Routine Inspection
Church's Fried Chicken #713,78723,4/23/2014,97,"5339 CAMERON RD
AUSTIN, TX 78723
(30.311642, -97.7068)",2800226,Routine Inspection
Circle A,"Hwy 290 E
Austin TX  78723",2/25/2015,82,"7107 HWY 290 E
TX Hwy 290 E Austin TX 78723
(30.32197, -97.682753)",2803780,Routine Inspection
Chicken Express,78726,12/29/2015,98,"8300 N FM 620 RD Bldg H
AUSTIN, TX 78726
(30.4204, -97.84557)",10897806,Routine Inspection
"Children's Courtyard, The",78759,6/25/2015,100,"12336 N MOPAC EXPY SB
AUSTIN, TX 78759
(30.417791, -97.705603)",2801724,Routine Inspection
China Dynasty,78748,7/21/2015,86,"2110 W SLAUGHTER LN Unit 101
AUSTIN, TX 78748
(30.173754, -97.825398)",2800685,Routine Inspection
Circle K Store #2704680,78746,3/18/2016,85,"8947 FM 2244 RD
AUSTIN, TX 78746
(30.318368, -97.862764)",10758576,Routine Inspection
Challenger School Elementary,78717,1/5/2016,96,"15101 AVERY RANCH BLVD
AUSTIN, TX 78717
(30.498941, -97.773053)",11192837,Routine Inspection
China Kitchen,78723,8/24/2016,88,"7112 ED BLUESTEIN BLVD SB Unit 180
AUSTIN, TX 78723
(30.312799, -97.662825)",2800893,Routine Inspection
Chuy's Barton Springs,78704,10/27/2014,76,"1728 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.263673, -97.763405)",10003983,Routine Inspection
Chipotle Mexican Grill #973,78723,4/14/2016,100,"1201 BARBARA JORDAN BLVD Unit 1300
AUSTIN, TX 78723
(30.306339, -97.708537)",10176511,Routine Inspection
Chipotle Mexican Grill #92,78705,12/15/2015,84,"2230 GUADALUPE ST
AUSTIN, TX 78705
(30.285654, -97.741793)",10176471,Routine Inspection
Chi'Lantro,78704,7/17/2015,90,"1509 S LAMAR BLVD
AUSTIN, TX 78704
(30.251939, -97.764498)",11248790,Routine Inspection
Chucho's Mexican Restaurant,78660,6/4/2015,91,"1615 GRAND AVENUE PKWY
AUSTIN, TX 78660
(30.456012, -97.659202)",10013559,Routine Inspection
Christen's Gourmet Pralines,78727,3/6/2015,100,"12117 PECAN ST
AUSTIN, TX 78727
(30.433488, -97.763409)",10440190,Routine Inspection
Child's Day Child Development Center,78746,12/6/2016,96,"2525 WALLINGWOOD DR
AUSTIN, TX 78746
(30.26452, -97.78401)",10389065,Routine Inspection
Circle K Store #2704673,78744,2/13/2015,81,"8801 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.168291, -97.784536)",10758077,Routine Inspection
Church's Chicken,78744,6/9/2016,81,"5309 NUCKOLS CROSSING RD
AUSTIN, TX 78744
(30.192551, -97.739294)",10000709,Routine Inspection
Child Inc.-Grant Child Development Center,78758,4/30/2014,91,"1701 KRAMER LN
AUSTIN, TX 78758
(30.385575, -97.703857)",10305089,Routine Inspection
Cho Sushi,78732,4/13/2016,86,"4300 N QUINLAN PARK RD Unit 105
AUSTIN, TX 78732
(30.382188, -97.884108)",10357554,Routine Inspection
Chili's Grill & Bar,78756,1/4/2017,93,"4420 N LAMAR BLVD
AUSTIN, TX 78756
(30.313146, -97.737809)",2801453,Routine Inspection
Casis Elementary,78703,9/10/2015,100,"2710 EXPOSITION BLVD
AUSTIN, TX 78703
(30.303356, -97.76435)",2800590,Routine Inspection
Circle K Store #2704687,78748,8/18/2015,88,"606 W SLAUGHTER LN
AUSTIN, TX 78748
(30.172734, -97.799714)",10762019,Routine Inspection
Casa Chapala Mexican Grill,78758,2/9/2015,85,"9041 RESEARCH BLVD NB Unit 100
AUSTIN, TX 78758
(30.3742, -97.7258)",11089315,Routine Inspection
Chick-Fil-A,78759,8/17/2015,85,"10901 RESEARCH BLVD NB
AUSTIN, TX 78759
(30.401079, -97.745373)",2801456,Routine Inspection
